Time,Robot,Move
211.158,robot1,moving
211.168,robot1,moving
211.178,robot1,moving
211.188,robot1,moving
211.198,robot1,moving
211.208,robot1,moving
211.218,robot1,moving
211.228,robot1,moving
211.238,robot1,moving
211.248,robot1,moving
211.258,robot1,moving
211.268,robot1,moving
211.278,robot1,moving
211.288,robot1,moving
211.298,robot1,moving
211.308,robot1,moving
211.318,robot1,moving
211.328,robot1,moving
211.338,robot1,moving
211.348,robot1,moving
211.358,robot1,moving
211.368,robot1,moving
211.378,robot1,moving
211.388,robot1,moving
211.398,robot1,moving
211.408,robot1,moving
211.418,robot1,moving
211.428,robot1,moving
211.438,robot1,moving
211.448,robot1,moving
211.458,robot1,moving
211.468,robot1,moving
211.478,robot1,moving
211.488,robot1,moving
211.498,robot1,moving
211.508,robot1,moving
211.518,robot1,moving
211.528,robot1,moving
211.538,robot1,moving
211.548,robot1,moving
211.558,robot1,moving
211.568,robot1,moving
211.578,robot1,moving
211.588,robot1,moving
211.598,robot1,moving
211.608,robot1,moving
211.618,robot1,moving
211.628,robot1,moving
211.638,robot1,moving
211.648,robot1,moving
211.658,robot1,moving
211.668,robot1,moving
211.678,robot1,moving
211.688,robot1,moving
211.698,robot1,moving
211.708,robot1,moving
211.718,robot1,moving
211.728,robot1,moving
211.738,robot1,moving
211.748,robot1,moving
211.758,robot1,moving
211.768,robot1,moving
211.778,robot1,moving
211.788,robot1,moving
211.798,robot1,moving
211.808,robot1,moving
211.818,robot1,moving
211.828,robot1,moving
211.838,robot1,moving
211.848,robot1,moving
211.858,robot1,moving
211.868,robot1,moving
211.878,robot1,moving
211.888,robot1,moving
211.898,robot1,moving
211.908,robot1,moving
211.918,robot1,moving
211.928,robot1,moving
211.938,robot1,moving
211.948,robot1,moving
211.958,robot1,moving
211.968,robot1,moving
211.978,robot1,moving
211.988,robot1,moving
211.998,robot1,moving
212.008,robot1,moving
212.018,robot1,moving
212.028,robot1,moving
212.038,robot1,moving
212.048,robot1,moving
212.058,robot1,moving
212.068,robot1,moving
212.078,robot1,moving
212.088,robot1,moving
212.098,robot1,moving
212.108,robot1,moving
212.118,robot1,moving
212.128,robot1,moving
212.138,robot1,moving
212.148,robot1,moving
212.158,robot1,moving
212.168,robot1,moving
212.178,robot1,moving
212.188,robot1,moving
212.198,robot1,moving
212.208,robot1,moving
212.218,robot1,moving
212.228,robot1,moving
212.238,robot1,moving
212.248,robot1,moving
212.258,robot1,moving
212.268,robot1,moving
212.278,robot1,moving
212.288,robot1,moving
212.298,robot1,moving
212.318,robot1,moving
212.328,robot1,moving
212.338,robot1,moving
212.348,robot1,moving
212.358,robot1,moving
212.368,robot1,moving
212.378,robot1,moving
212.388,robot1,moving
212.398,robot1,moving
212.408,robot1,moving
212.418,robot1,moving
212.428,robot1,moving
212.438,robot1,moving
212.448,robot1,moving
212.458,robot1,moving
212.468,robot1,moving
212.478,robot1,moving
212.488,robot1,moving
212.498,robot1,moving
212.508,robot1,moving
212.518,robot1,moving
212.528,robot1,moving
212.538,robot1,moving
212.548,robot1,moving
212.558,robot1,moving
212.568,robot1,moving
212.578,robot1,moving
212.588,robot1,moving
212.598,robot1,moving
212.608,robot1,moving
212.618,robot1,moving
212.628,robot1,moving
212.638,robot1,moving
212.648,robot1,moving
212.658,robot1,moving
212.668,robot1,moving
212.678,robot1,moving
212.688,robot1,moving
212.698,robot1,moving
212.708,robot1,moving
212.718,robot1,moving
212.728,robot1,moving
212.738,robot1,moving
212.748,robot1,moving
212.758,robot1,moving
212.768,robot1,moving
212.778,robot1,moving
212.788,robot1,moving
212.798,robot1,moving
212.808,robot1,moving
212.818,robot1,moving
212.828,robot1,moving
212.838,robot1,moving
212.848,robot1,moving
212.858,robot1,moving
212.868,robot1,moving
212.878,robot1,moving
212.888,robot1,moving
212.898,robot1,moving
212.908,robot1,moving
212.918,robot1,moving
212.928,robot1,moving
212.938,robot1,moving
212.948,robot1,moving
212.958,robot1,moving
212.968,robot1,moving
212.978,robot1,moving
212.988,robot1,moving
212.998,robot1,moving
213.008,robot1,moving
213.018,robot1,moving
213.028,robot1,moving
213.038,robot1,moving
213.048,robot1,moving
213.058,robot1,moving
213.068,robot1,moving
213.078,robot1,moving
213.088,robot1,moving
213.098,robot1,moving
213.108,robot1,moving
213.118,robot1,moving
213.128,robot1,moving
213.138,robot1,moving
213.148,robot1,moving
213.158,robot1,moving
213.168,robot1,moving
213.178,robot1,moving
213.188,robot1,moving
213.198,robot1,moving
213.208,robot1,moving
213.218,robot1,moving
213.228,robot1,moving
213.238,robot1,moving
213.248,robot1,moving
213.258,robot1,moving
213.268,robot1,moving
213.278,robot1,moving
213.288,robot1,moving
213.298,robot1,moving
213.308,robot1,moving
213.318,robot1,moving
213.328,robot1,moving
213.338,robot1,moving
213.348,robot1,moving
213.358,robot1,moving
213.368,robot1,moving
213.378,robot1,moving
213.388,robot1,moving
213.398,robot1,moving
213.408,robot1,moving
213.418,robot1,moving
213.428,robot1,moving
213.438,robot1,moving
213.448,robot1,moving
213.458,robot1,moving
213.468,robot1,moving
213.478,robot1,moving
213.488,robot1,moving
213.498,robot1,moving
213.508,robot1,moving
213.518,robot1,moving
213.528,robot1,moving
213.538,robot1,moving
213.548,robot1,moving
213.558,robot1,moving
213.568,robot1,moving
213.578,robot1,moving
213.588,robot1,moving
213.598,robot1,moving
213.608,robot1,moving
213.618,robot1,moving
213.638,robot1,moving
213.648,robot1,moving
213.658,robot1,moving
213.668,robot1,moving
213.678,robot1,moving
213.688,robot1,moving
213.698,robot1,moving
213.708,robot1,moving
213.718,robot1,moving
213.728,robot1,moving
