;Time;Robot;Move
7579;203.215;robot1;a_unknown
7580;203.216;robot1;a_unknown
7581;203.217;robot1;a_unknown
7582;203.218;robot1;a_unknown
7583;203.22;robot1;a_unknown
7584;203.221;robot1;a_unknown
7585;203.222;robot1;a_unknown
7586;203.223;robot1;a_unknown
7587;203.224;robot1;a_unknown
7588;203.225;robot1;a_unknown
7589;203.226;robot1;a_unknown
7590;203.227;robot1;a_unknown
7591;203.228;robot1;a_unknown
7592;203.229;robot1;a_unknown
7593;203.23;robot1;a_unknown
7594;203.231;robot1;a_unknown
7595;203.232;robot1;a_unknown
7596;203.233;robot1;a_unknown
7597;203.234;robot1;a_unknown
7598;203.235;robot1;a_unknown
7599;203.236;robot1;a_unknown
7600;203.237;robot1;a_unknown
7601;203.238;robot1;a_unknown
7602;203.242;robot1;a_unknown
7603;203.243;robot1;a_unknown
7604;203.244;robot1;a_unknown
7605;203.245;robot1;a_unknown
7606;203.246;robot1;a_unknown
7607;203.247;robot1;a_unknown
7608;203.248;robot1;a_unknown
7609;203.249;robot1;a_unknown
7610;203.25;robot1;a_unknown
7611;203.251;robot1;a_unknown
7612;203.252;robot1;a_unknown
7613;203.253;robot1;a_unknown
7614;203.254;robot1;a_unknown
7615;203.255;robot1;a_unknown
7616;203.256;robot1;a_unknown
7617;203.257;robot1;a_unknown
7618;203.258;robot1;a_unknown
7619;203.259;robot1;a_unknown
7620;203.26;robot1;a_unknown
7621;203.261;robot1;a_unknown
7622;203.262;robot1;a_unknown
7623;203.263;robot1;a_unknown
7624;203.266;robot1;a_unknown
7625;203.267;robot1;a_unknown
7626;203.269;robot1;a_unknown
7627;203.27;robot1;a_unknown
7628;203.271;robot1;a_unknown
7629;203.272;robot1;a_unknown
7630;203.273;robot1;a_unknown
7631;203.274;robot1;a_unknown
7632;203.275;robot1;a_unknown
7633;203.276;robot1;a_unknown
7634;203.277;robot1;a_unknown
7635;203.278;robot1;a_unknown
7636;203.279;robot1;a_unknown
7637;203.281;robot1;a_unknown
7638;203.282;robot1;a_unknown
7639;203.283;robot1;a_unknown
7640;203.284;robot1;a_unknown
7641;203.287;robot1;a_unknown
7642;203.288;robot1;a_unknown
7643;203.289;robot1;a_unknown
7644;203.29;robot1;a_unknown
7645;203.292;robot1;a_unknown
7646;203.293;robot1;a_unknown
7647;203.294;robot1;a_unknown
7648;203.295;robot1;a_unknown
7649;203.296;robot1;a_unknown
7650;203.297;robot1;a_unknown
7651;203.298;robot1;a_unknown
7652;203.299;robot1;a_unknown
7653;203.3;robot1;a_unknown
7654;203.301;robot1;a_unknown
7655;203.302;robot1;a_unknown
7656;203.303;robot1;a_unknown
7657;203.304;robot1;a_unknown
7658;203.305;robot1;a_unknown
7659;203.306;robot1;a_unknown
7660;203.307;robot1;a_unknown
7661;203.308;robot1;a_unknown
7662;203.312;robot1;a_unknown
7663;203.313;robot1;a_unknown
7664;203.314;robot1;a_unknown
7665;203.315;robot1;a_unknown
7666;203.316;robot1;a_unknown
7667;203.317;robot1;a_unknown
7668;203.318;robot1;a_unknown
7669;203.319;robot1;a_unknown
7670;203.32;robot1;a_unknown
7671;203.321;robot1;a_unknown
7672;203.322;robot1;a_unknown
7673;203.323;robot1;a_unknown
7674;203.324;robot1;a_unknown
7675;203.325;robot1;a_unknown
7676;203.326;robot1;a_unknown
7677;203.327;robot1;a_unknown
7678;203.328;robot1;a_unknown
7679;203.329;robot1;a_unknown
7680;203.33;robot1;a_unknown
7681;203.331;robot1;a_unknown
7682;203.332;robot1;a_unknown
7683;203.333;robot1;a_unknown
7684;203.334;robot1;a_unknown
7685;203.335;robot1;a_unknown
7686;203.336;robot1;a_unknown
7687;203.337;robot1;a_unknown
7688;203.338;robot1;a_unknown
7689;203.339;robot1;a_unknown
7690;203.34;robot1;a_unknown
7691;203.341;robot1;a_unknown
7692;203.342;robot1;a_unknown
7693;203.343;robot1;a_unknown
7694;203.344;robot1;a_unknown
7695;203.345;robot1;a_unknown
7696;203.346;robot1;a_unknown
7697;203.347;robot1;a_unknown
7698;203.348;robot1;a_unknown
7699;203.349;robot1;a_unknown
7700;203.35;robot1;a_unknown
7701;203.351;robot1;a_unknown
7702;203.352;robot1;a_unknown
7703;203.353;robot1;a_unknown
7704;203.355;robot1;a_unknown
7705;203.356;robot1;a_unknown
7706;203.357;robot1;a_unknown
7707;203.358;robot1;a_unknown
7708;203.359;robot1;a_unknown
7709;203.36;robot1;a_unknown
7710;203.361;robot1;a_unknown
7711;203.362;robot1;a_unknown
7712;203.363;robot1;a_unknown
7713;203.364;robot1;a_unknown
7714;203.365;robot1;a_unknown
7715;203.366;robot1;a_unknown
7716;203.367;robot1;a_unknown
7717;203.369;robot1;a_unknown
7718;203.37;robot1;a_unknown
7719;203.371;robot1;a_unknown
7720;203.372;robot1;a_unknown
7721;203.373;robot1;a_unknown
7722;203.374;robot1;a_unknown
7723;203.377;robot1;a_unknown
7724;203.378;robot1;a_unknown
7725;203.379;robot1;a_unknown
7726;203.38;robot1;a_unknown
7727;203.381;robot1;a_unknown
7728;203.382;robot1;a_unknown
7729;203.383;robot1;a_unknown
7730;203.384;robot1;a_unknown
7731;203.385;robot1;a_unknown
7732;203.386;robot1;a_unknown
7733;203.387;robot1;a_unknown
7734;203.388;robot1;a_unknown
7735;203.391;robot1;a_unknown
7736;203.392;robot1;a_unknown
7737;203.393;robot1;a_unknown
7738;203.394;robot1;a_unknown
7739;203.395;robot1;a_unknown
7740;203.396;robot1;a_unknown
7741;203.397;robot1;a_unknown
7742;203.398;robot1;a_unknown
7743;203.401;robot1;a_unknown
7744;203.402;robot1;a_unknown
7745;203.403;robot1;a_unknown
7746;203.404;robot1;a_unknown
7747;203.405;robot1;a_unknown
7748;203.406;robot1;a_unknown
7749;203.407;robot1;a_unknown
7750;203.408;robot1;a_unknown
7751;203.409;robot1;a_unknown
7752;203.41;robot1;a_unknown
7753;203.411;robot1;a_unknown
7754;203.412;robot1;a_unknown
7755;203.413;robot1;a_unknown
7756;203.414;robot1;a_unknown
7757;203.415;robot1;a_unknown
7758;203.416;robot1;a_unknown
7759;203.417;robot1;a_unknown
7760;203.418;robot1;a_unknown
7761;203.419;robot1;a_unknown
7762;203.421;robot1;a_unknown
7763;203.422;robot1;a_unknown
7764;203.423;robot1;a_unknown
7765;203.424;robot1;a_unknown
7766;203.425;robot1;a_unknown
7767;203.426;robot1;a_unknown
7768;203.427;robot1;a_unknown
7769;203.428;robot1;a_unknown
7770;203.429;robot1;a_unknown
7771;203.43;robot1;a_unknown
7772;203.431;robot1;a_unknown
7773;203.432;robot1;a_unknown
7774;203.433;robot1;a_unknown
7775;203.434;robot1;a_unknown
7776;203.435;robot1;a_unknown
7777;203.436;robot1;a_unknown
7778;203.437;robot1;a_unknown
7779;203.438;robot1;a_unknown
7780;203.439;robot1;a_unknown
7781;203.44;robot1;a_unknown
7782;203.441;robot1;a_unknown
7783;203.444;robot1;a_unknown
7784;203.445;robot1;a_unknown
7785;203.446;robot1;a_unknown
7786;203.447;robot1;a_unknown
7787;203.448;robot1;a_unknown
7788;203.449;robot1;a_unknown
7789;203.45;robot1;a_unknown
7790;203.451;robot1;a_unknown
7791;203.452;robot1;a_unknown
7792;203.453;robot1;a_unknown
7793;203.454;robot1;a_unknown
7794;203.455;robot1;a_unknown
7795;203.456;robot1;a_unknown
7796;203.457;robot1;a_unknown
7797;203.458;robot1;a_unknown
7798;203.459;robot1;a_unknown
7799;203.46;robot1;a_unknown
7800;203.461;robot1;a_unknown
7801;203.462;robot1;a_unknown
7802;203.463;robot1;a_unknown
7803;203.464;robot1;a_unknown
7804;203.467;robot1;a_unknown
7805;203.468;robot1;a_unknown
7806;203.469;robot1;a_unknown
7807;203.47;robot1;a_unknown
7808;203.471;robot1;a_unknown
7809;203.472;robot1;a_unknown
7810;203.473;robot1;a_unknown
7811;203.474;robot1;a_unknown
7812;203.475;robot1;a_unknown
7813;203.476;robot1;a_unknown
7814;203.477;robot1;a_unknown
7815;203.478;robot1;a_unknown
7816;203.48;robot1;a_unknown
7817;203.481;robot1;a_unknown
7818;203.482;robot1;a_unknown
7819;203.483;robot1;a_unknown
7820;203.484;robot1;a_unknown
7821;203.485;robot1;a_unknown
7822;203.486;robot1;a_unknown
7823;203.487;robot1;a_unknown
7824;203.488;robot1;a_unknown
7825;203.489;robot1;a_unknown
7826;203.49;robot1;a_unknown
7827;203.491;robot1;a_unknown
7828;203.492;robot1;a_unknown
7829;203.493;robot1;a_unknown
7830;203.494;robot1;a_unknown
7831;203.495;robot1;a_unknown
7832;203.496;robot1;a_unknown
7833;203.497;robot1;a_unknown
7834;203.498;robot1;a_unknown
7835;203.499;robot1;a_unknown
7836;203.5;robot1;a_unknown
7837;203.501;robot1;a_unknown
7838;203.502;robot1;a_unknown
7839;203.503;robot1;a_unknown
7840;203.504;robot1;a_unknown
7841;203.506;robot1;a_unknown
7842;203.507;robot1;a_unknown
7843;203.508;robot1;a_unknown
7844;203.509;robot1;a_unknown
7845;203.512;robot1;a_unknown
7846;203.513;robot1;a_unknown
7847;203.514;robot1;a_unknown
7848;203.515;robot1;a_unknown
7849;203.516;robot1;a_unknown
7850;203.517;robot1;a_unknown
7851;203.518;robot1;a_unknown
7852;203.519;robot1;a_unknown
7853;203.52;robot1;a_unknown
7854;203.521;robot1;a_unknown
7855;203.522;robot1;a_unknown
7856;203.523;robot1;a_unknown
7857;203.524;robot1;a_unknown
7858;203.525;robot1;a_unknown
7859;203.526;robot1;a_unknown
7860;203.527;robot1;a_unknown
7861;203.528;robot1;a_unknown
7862;203.529;robot1;a_unknown
7863;203.53;robot1;a_unknown
7864;203.531;robot1;a_unknown
7865;203.532;robot1;a_unknown
7866;203.533;robot1;a_unknown
7867;203.535;robot1;a_unknown
7868;203.536;robot1;a_unknown
7869;203.537;robot1;a_unknown
7870;203.538;robot1;a_unknown
7871;203.539;robot1;a_unknown
7872;203.54;robot1;a_unknown
7873;203.541;robot1;a_unknown
7874;203.542;robot1;a_unknown
7875;203.543;robot1;a_unknown
7876;203.544;robot1;a_unknown
7877;203.545;robot1;a_unknown
7878;203.546;robot1;a_unknown
7879;203.547;robot1;a_unknown
7880;203.548;robot1;a_unknown
7881;203.549;robot1;a_unknown
7882;203.55;robot1;a_unknown
7883;203.551;robot1;a_unknown
7884;203.553;robot1;a_unknown
7885;203.555;robot1;a_unknown
7886;203.556;robot1;a_unknown
7887;203.557;robot1;a_unknown
7888;203.558;robot1;a_unknown
7889;203.559;robot1;a_unknown
7890;203.56;robot1;a_unknown
7891;203.561;robot1;a_unknown
7892;203.562;robot1;a_unknown
7893;203.563;robot1;a_unknown
7894;203.564;robot1;a_unknown
7895;203.565;robot1;a_unknown
7896;203.566;robot1;a_unknown
7897;203.567;robot1;a_unknown
7898;203.568;robot1;a_unknown
7899;203.569;robot1;a_unknown
7900;203.57;robot1;a_unknown
7901;203.571;robot1;a_unknown
7902;203.572;robot1;a_unknown
7903;203.573;robot1;a_unknown
7904;203.574;robot1;a_unknown
7905;203.575;robot1;a_unknown
7906;203.576;robot1;a_unknown
7907;203.577;robot1;a_unknown
7908;203.578;robot1;a_unknown
7909;203.58;robot1;a_unknown
7910;203.581;robot1;a_unknown
7911;203.582;robot1;a_unknown
7912;203.583;robot1;a_unknown
7913;203.584;robot1;a_unknown
7914;203.585;robot1;a_unknown
7915;203.586;robot1;a_unknown
7916;203.587;robot1;a_unknown
7917;203.588;robot1;a_unknown
7918;203.589;robot1;a_unknown
7919;203.59;robot1;a_unknown
7920;203.591;robot1;a_unknown
7921;203.592;robot1;a_unknown
7922;203.593;robot1;a_unknown
7923;203.594;robot1;a_unknown
7924;203.595;robot1;a_unknown
7925;203.596;robot1;a_unknown
7926;203.597;robot1;a_unknown
7927;203.598;robot1;a_unknown
7928;203.601;robot1;a_unknown
7929;203.602;robot1;a_unknown
7930;203.603;robot1;a_unknown
7931;203.604;robot1;a_unknown
7932;203.605;robot1;a_unknown
7933;203.606;robot1;a_unknown
7934;203.607;robot1;a_unknown
7935;203.608;robot1;a_unknown
7936;203.609;robot1;a_unknown
7937;203.61;robot1;a_unknown
7938;203.611;robot1;a_unknown
7939;203.612;robot1;a_unknown
7940;203.613;robot1;a_unknown
7941;203.614;robot1;a_unknown
7942;203.615;robot1;a_unknown
7943;203.616;robot1;a_unknown
7944;203.617;robot1;a_unknown
7945;203.618;robot1;a_unknown
7946;203.619;robot1;a_unknown
7947;203.62;robot1;a_unknown
7948;203.621;robot1;a_unknown
7949;203.622;robot1;a_unknown
7950;203.625;robot1;a_unknown
7951;203.626;robot1;a_unknown
7952;203.627;robot1;a_unknown
7953;203.628;robot1;a_unknown
7954;203.629;robot1;a_unknown
7955;203.63;robot1;a_unknown
7956;203.631;robot1;a_unknown
7957;203.632;robot1;a_unknown
7958;203.633;robot1;a_unknown
7959;203.634;robot1;a_unknown
7960;203.635;robot1;a_unknown
7961;203.636;robot1;a_unknown
7962;203.637;robot1;a_unknown
7963;203.638;robot1;a_unknown
7964;203.639;robot1;a_unknown
7965;203.64;robot1;a_unknown
7966;203.641;robot1;a_unknown
7967;203.642;robot1;a_unknown
7968;203.643;robot1;a_unknown
7969;203.647;robot1;a_unknown
7970;203.648;robot1;a_unknown
7971;203.649;robot1;a_unknown
7972;203.651;robot1;a_unknown
7973;203.652;robot1;a_unknown
7974;203.653;robot1;a_unknown
7975;203.654;robot1;a_unknown
7976;203.655;robot1;a_unknown
7977;203.656;robot1;a_unknown
7978;203.657;robot1;a_unknown
7979;203.658;robot1;a_unknown
7980;203.659;robot1;a_unknown
7981;203.66;robot1;a_unknown
7982;203.661;robot1;a_unknown
7983;203.662;robot1;a_unknown
7984;203.663;robot1;a_unknown
7985;203.664;robot1;a_unknown
7986;203.665;robot1;a_unknown
7987;203.666;robot1;a_unknown
7988;203.667;robot1;a_unknown
7989;203.669;robot1;a_unknown
7990;203.67;robot1;a_unknown
7991;203.671;robot1;a_unknown
7992;203.672;robot1;a_unknown
7993;203.673;robot1;a_unknown
7994;203.674;robot1;a_unknown
7995;203.675;robot1;a_unknown
7996;203.676;robot1;a_unknown
7997;203.677;robot1;a_unknown
7998;203.678;robot1;a_unknown
7999;203.679;robot1;a_unknown
8000;203.68;robot1;a_unknown
8001;203.681;robot1;a_unknown
8002;203.682;robot1;a_unknown
8003;203.683;robot1;a_unknown
8004;203.684;robot1;a_unknown
8005;203.685;robot1;a_unknown
8006;203.686;robot1;a_unknown
8007;203.687;robot1;a_unknown
8008;203.688;robot1;a_unknown
8009;203.69;robot1;a_unknown
8010;203.691;robot1;a_unknown
8011;203.693;robot1;a_unknown
8012;203.694;robot1;a_unknown
8013;203.695;robot1;a_unknown
8014;203.696;robot1;a_unknown
8015;203.697;robot1;a_unknown
8016;203.698;robot1;a_unknown
8017;203.699;robot1;a_unknown
8018;203.7;robot1;a_unknown
8019;203.701;robot1;a_unknown
8020;203.702;robot1;a_unknown
8021;203.703;robot1;a_unknown
8022;203.704;robot1;a_unknown
8023;203.705;robot1;a_unknown
8024;203.706;robot1;a_unknown
8025;203.707;robot1;a_unknown
8026;203.708;robot1;a_unknown
8027;203.709;robot1;a_unknown
8028;203.71;robot1;a_unknown
8029;203.711;robot1;a_unknown
8030;203.712;robot1;a_unknown
8031;203.715;robot1;a_unknown
8032;203.716;robot1;a_unknown
8033;203.717;robot1;a_unknown
8034;203.718;robot1;a_unknown
8035;203.719;robot1;a_unknown
8036;203.72;robot1;a_unknown
8037;203.721;robot1;a_unknown
8038;203.722;robot1;a_unknown
8039;203.723;robot1;a_unknown
8040;203.724;robot1;a_unknown
8041;203.725;robot1;a_unknown
8042;203.726;robot1;a_unknown
8043;203.727;robot1;a_unknown
8044;203.728;robot1;a_unknown
8045;203.729;robot1;a_unknown
8046;203.73;robot1;a_unknown
8047;203.731;robot1;a_unknown
8048;203.732;robot1;a_unknown
8049;203.733;robot1;a_unknown
8050;203.736;robot1;a_unknown
8051;203.737;robot1;a_unknown
8052;203.738;robot1;a_unknown
8053;203.739;robot1;a_unknown
8054;203.74;robot1;a_unknown
8055;203.741;robot1;a_unknown
8056;203.742;robot1;a_unknown
8057;203.743;robot1;a_unknown
8058;203.744;robot1;a_unknown
8059;203.745;robot1;a_unknown
8060;203.746;robot1;a_unknown
8061;203.747;robot1;a_unknown
8062;203.748;robot1;a_unknown
8063;203.749;robot1;a_unknown
8064;203.75;robot1;a_unknown
8065;203.751;robot1;a_unknown
8066;203.752;robot1;a_unknown
8067;203.753;robot1;a_unknown
8068;203.754;robot1;a_unknown
8069;203.755;robot1;a_unknown
8070;203.756;robot1;a_unknown
8071;203.758;robot1;a_unknown
8072;203.759;robot1;a_unknown
8073;203.76;robot1;a_unknown
8074;203.761;robot1;a_unknown
8075;203.762;robot1;a_unknown
8076;203.764;robot1;a_unknown
8077;203.765;robot1;a_unknown
8078;203.766;robot1;a_unknown
8079;203.767;robot1;a_unknown
8080;203.768;robot1;a_unknown
8081;203.769;robot1;a_unknown
8082;203.77;robot1;a_unknown
8083;203.771;robot1;a_unknown
8084;203.772;robot1;a_unknown
8085;203.773;robot1;a_unknown
8086;203.774;robot1;a_unknown
8087;203.775;robot1;a_unknown
8088;203.776;robot1;a_unknown
8089;203.777;robot1;a_unknown
8090;203.778;robot1;a_unknown
8091;203.781;robot1;a_unknown
8092;203.782;robot1;a_unknown
8093;203.783;robot1;a_unknown
8094;203.784;robot1;a_unknown
8095;203.785;robot1;a_unknown
8096;203.786;robot1;a_unknown
8097;203.787;robot1;a_unknown
8098;203.788;robot1;a_unknown
8099;203.789;robot1;a_unknown
8100;203.79;robot1;a_unknown
8101;203.791;robot1;a_unknown
8102;203.792;robot1;a_unknown
8103;203.793;robot1;a_unknown
8104;203.794;robot1;a_unknown
8105;203.795;robot1;a_unknown
8106;203.796;robot1;a_unknown
8107;203.797;robot1;a_unknown
8108;203.798;robot1;a_unknown
8109;203.799;robot1;a_unknown
8110;203.8;robot1;a_unknown
8111;203.801;robot1;a_unknown
8112;203.803;robot1;a_unknown
8113;203.804;robot1;a_unknown
8114;203.805;robot1;a_unknown
8115;203.806;robot1;a_unknown
8116;203.807;robot1;a_unknown
8117;203.808;robot1;a_unknown
8118;203.81;robot1;a_unknown
8119;203.811;robot1;a_unknown
8120;203.812;robot1;a_unknown
8121;203.813;robot1;a_unknown
8122;203.814;robot1;a_unknown
8123;203.815;robot1;a_unknown
8124;203.816;robot1;a_unknown
8125;203.817;robot1;a_unknown
8126;203.818;robot1;a_unknown
8127;203.819;robot1;a_unknown
8128;203.82;robot1;a_unknown
8129;203.821;robot1;a_unknown
8130;203.822;robot1;a_unknown
8131;203.825;robot1;a_unknown
8132;203.826;robot1;a_unknown
8133;203.827;robot1;a_unknown
8134;203.828;robot1;a_unknown
8135;203.829;robot1;a_unknown
8136;203.83;robot1;a_unknown
8137;203.831;robot1;a_unknown
8138;203.832;robot1;a_unknown
8139;203.833;robot1;a_unknown
8140;203.834;robot1;a_unknown
8141;203.836;robot1;a_unknown
8142;203.837;robot1;a_unknown
8143;203.838;robot1;a_unknown
8144;203.839;robot1;a_unknown
8145;203.84;robot1;a_unknown
8146;203.841;robot1;a_unknown
8147;203.842;robot1;a_unknown
8148;203.843;robot1;a_unknown
8149;203.844;robot1;a_unknown
8150;203.845;robot1;a_unknown
8151;203.848;robot1;a_unknown
8152;203.849;robot1;a_unknown
8153;203.85;robot1;a_unknown
8154;203.851;robot1;a_unknown
8155;203.852;robot1;a_unknown
8156;203.853;robot1;a_unknown
8157;203.854;robot1;a_unknown
8158;203.855;robot1;a_unknown
8159;203.856;robot1;a_unknown
8160;203.857;robot1;a_unknown
8161;203.858;robot1;a_unknown
8162;203.859;robot1;a_unknown
8163;203.86;robot1;a_unknown
8164;203.861;robot1;a_unknown
8165;203.862;robot1;a_unknown
8166;203.863;robot1;a_unknown
8167;203.864;robot1;a_unknown
8168;203.865;robot1;a_unknown
8169;203.866;robot1;a_unknown
8170;203.867;robot1;a_unknown
8171;203.87;robot1;a_unknown
8172;203.871;robot1;a_unknown
8173;203.872;robot1;a_unknown
8174;203.873;robot1;a_unknown
8175;203.874;robot1;a_unknown
8176;203.875;robot1;a_unknown
8177;203.876;robot1;a_unknown
8178;203.877;robot1;a_unknown
8179;203.879;robot1;a_unknown
8180;203.88;robot1;a_unknown
8181;203.881;robot1;a_unknown
8182;203.882;robot1;a_unknown
8183;203.883;robot1;a_unknown
8184;203.884;robot1;a_unknown
8185;203.885;robot1;a_unknown
8186;203.886;robot1;a_unknown
8187;203.887;robot1;a_unknown
8188;203.888;robot1;a_unknown
8189;203.889;robot1;a_unknown
8190;203.89;robot1;a_unknown
8191;203.892;robot1;a_unknown
8192;203.893;robot1;a_unknown
8193;203.894;robot1;a_unknown
8194;203.895;robot1;a_unknown
8195;203.896;robot1;a_unknown
8196;203.897;robot1;a_unknown
8197;203.898;robot1;a_unknown
8198;203.899;robot1;a_unknown
8199;203.9;robot1;a_unknown
8200;203.901;robot1;a_unknown
8201;203.902;robot1;a_unknown
8202;203.903;robot1;a_unknown
8203;203.904;robot1;a_unknown
8204;203.905;robot1;a_unknown
8205;203.906;robot1;a_unknown
8206;203.908;robot1;a_unknown
8207;203.909;robot1;a_unknown
8208;203.91;robot1;a_unknown
8209;203.911;robot1;a_unknown
8210;203.912;robot1;a_unknown
8211;203.914;robot1;a_unknown
8212;203.915;robot1;a_unknown
8213;203.916;robot1;a_unknown
8214;203.917;robot1;a_unknown
8215;203.918;robot1;a_unknown
8216;203.919;robot1;a_unknown
8217;203.92;robot1;a_unknown
8218;203.921;robot1;a_unknown
8219;203.922;robot1;a_unknown
8220;203.923;robot1;a_unknown
8221;203.924;robot1;a_unknown
8222;203.925;robot1;a_unknown
8223;203.926;robot1;a_unknown
8224;203.927;robot1;a_unknown
8225;203.928;robot1;a_unknown
8226;203.929;robot1;a_unknown
8227;203.93;robot1;a_unknown
8228;203.931;robot1;a_unknown
8229;203.932;robot1;a_unknown
8230;203.933;robot1;a_unknown
8231;203.934;robot1;a_unknown
8232;203.935;robot1;a_unknown
8233;203.939;robot1;a_unknown
8234;203.94;robot1;a_unknown
8235;203.941;robot1;a_unknown
8236;203.942;robot1;a_unknown
8237;203.943;robot1;a_unknown
8238;203.944;robot1;a_unknown
8239;203.945;robot1;a_unknown
8240;203.946;robot1;a_unknown
8241;203.947;robot1;a_unknown
8242;203.948;robot1;a_unknown
8243;203.949;robot1;a_unknown
8244;203.95;robot1;a_unknown
8245;203.951;robot1;a_unknown
8246;203.952;robot1;a_unknown
8247;203.953;robot1;a_unknown
8248;203.954;robot1;a_unknown
8249;203.955;robot1;a_unknown
8250;203.956;robot1;a_unknown
8251;203.958;robot1;a_unknown
8252;203.959;robot1;a_unknown
8253;203.96;robot1;a_unknown
8254;203.961;robot1;a_unknown
8255;203.962;robot1;a_unknown
8256;203.963;robot1;a_unknown
8257;203.964;robot1;a_unknown
8258;203.965;robot1;a_unknown
8259;203.966;robot1;a_unknown
8260;203.967;robot1;a_unknown
8261;203.968;robot1;a_unknown
8262;203.969;robot1;a_unknown
8263;203.97;robot1;a_unknown
8264;203.971;robot1;a_unknown
8265;203.972;robot1;a_unknown
8266;203.973;robot1;a_unknown
8267;203.974;robot1;a_unknown
8268;203.975;robot1;a_unknown
8269;203.976;robot1;a_unknown
8270;203.978;robot1;a_unknown
8271;203.981;robot1;a_unknown
8272;203.982;robot1;a_unknown
8273;203.985;robot1;a_unknown
8274;203.987;robot1;a_unknown
8275;203.989;robot1;a_unknown
8276;203.99;robot1;a_unknown
8277;203.991;robot1;a_unknown
8278;203.992;robot1;a_unknown
8279;203.993;robot1;a_unknown
8280;203.994;robot1;a_unknown
8281;203.995;robot1;a_unknown
8282;203.996;robot1;a_unknown
8283;203.997;robot1;a_unknown
8284;203.998;robot1;a_unknown
8285;203.999;robot1;a_unknown
8286;204.003;robot1;a_unknown
8287;204.004;robot1;a_unknown
8288;204.008;robot1;a_unknown
8289;204.009;robot1;a_unknown
8290;204.011;robot1;a_unknown
8291;204.012;robot1;a_unknown
8292;204.013;robot1;a_unknown
8293;204.014;robot1;a_unknown
8294;204.015;robot1;a_unknown
8295;204.016;robot1;a_unknown
8296;204.017;robot1;a_unknown
8297;204.018;robot1;a_unknown
8298;204.019;robot1;a_unknown
8299;204.02;robot1;a_unknown
8300;204.021;robot1;a_unknown
8301;204.022;robot1;a_unknown
8302;204.023;robot1;a_unknown
8303;204.024;robot1;a_unknown
8304;204.026;robot1;a_unknown
8305;204.027;robot1;a_unknown
8306;204.028;robot1;a_unknown
8307;204.029;robot1;a_unknown
8308;204.03;robot1;a_unknown
8309;204.031;robot1;a_unknown
8310;204.032;robot1;a_unknown
8311;204.034;robot1;a_unknown
8312;204.035;robot1;a_unknown
8313;204.036;robot1;a_unknown
8314;204.037;robot1;a_unknown
8315;204.038;robot1;a_unknown
8316;204.039;robot1;a_unknown
8317;204.04;robot1;a_unknown
8318;204.041;robot1;a_unknown
8319;204.042;robot1;a_unknown
8320;204.043;robot1;a_unknown
8321;204.044;robot1;a_unknown
8322;204.045;robot1;a_unknown
8323;204.046;robot1;a_unknown
8324;204.049;robot1;a_unknown
8325;204.05;robot1;a_unknown
8326;204.051;robot1;a_unknown
8327;204.052;robot1;a_unknown
8328;204.053;robot1;a_unknown
8329;204.054;robot1;a_unknown
8330;204.055;robot1;a_unknown
8331;204.057;robot1;a_unknown
8332;204.058;robot1;a_unknown
8333;204.059;robot1;a_unknown
8334;204.06;robot1;a_unknown
8335;204.061;robot1;a_unknown
8336;204.062;robot1;a_unknown
8337;204.063;robot1;a_unknown
8338;204.064;robot1;a_unknown
8339;204.068;robot1;a_unknown
8340;204.069;robot1;a_unknown
8341;204.072;robot1;a_unknown
8342;204.073;robot1;a_unknown
8343;204.074;robot1;a_unknown
8344;204.075;robot1;a_unknown
8345;204.076;robot1;a_unknown
8346;204.077;robot1;a_unknown
8347;204.078;robot1;a_unknown
8348;204.079;robot1;a_unknown
8349;204.08;robot1;a_unknown
8350;204.081;robot1;a_unknown
8351;204.082;robot1;a_unknown
8352;204.083;robot1;a_unknown
8353;204.084;robot1;a_unknown
8354;204.085;robot1;a_unknown
8355;204.086;robot1;a_unknown
8356;204.087;robot1;a_unknown
8357;204.088;robot1;a_unknown
8358;204.089;robot1;a_unknown
8359;204.09;robot1;a_unknown
8360;204.091;robot1;a_unknown
8361;204.094;robot1;a_unknown
8362;204.095;robot1;a_unknown
8363;204.096;robot1;a_unknown
8364;204.097;robot1;a_unknown
8365;204.098;robot1;a_unknown
8366;204.099;robot1;a_unknown
8367;204.1;robot1;a_unknown
8368;204.101;robot1;a_unknown
8369;204.102;robot1;a_unknown
8370;204.103;robot1;a_unknown
8371;204.104;robot1;a_unknown
8372;204.105;robot1;a_unknown
8373;204.108;robot1;a_unknown
8374;204.109;robot1;a_unknown
8375;204.11;robot1;a_unknown
8376;204.111;robot1;a_unknown
8377;204.112;robot1;a_unknown
8378;204.113;robot1;a_unknown
8379;204.114;robot1;a_unknown
8380;204.116;robot1;a_unknown
8381;204.117;robot1;a_unknown
8382;204.118;robot1;a_unknown
8383;204.119;robot1;a_unknown
8384;204.12;robot1;a_unknown
8385;204.121;robot1;a_unknown
8386;204.122;robot1;a_unknown
8387;204.123;robot1;a_unknown
8388;204.124;robot1;a_unknown
8389;204.125;robot1;a_unknown
8390;204.126;robot1;a_unknown
8391;204.127;robot1;a_unknown
8392;204.128;robot1;a_unknown
8393;204.129;robot1;a_unknown
8394;204.13;robot1;a_unknown
8395;204.131;robot1;a_unknown
8396;204.132;robot1;a_unknown
8397;204.133;robot1;a_unknown
8398;204.134;robot1;a_unknown
8399;204.135;robot1;a_unknown
8400;204.136;robot1;a_unknown
